CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
011M;Navalagamella y otros municipios;009M;Robledo de Chavela y otros municipios;63;
011M;Navalagamella y otros municipios;010M;Navas del Rey y Chapinería;35;
011M;Navalagamella y otros municipios;012M;Quijorna y otros municipios;64;
011M;Navalagamella y otros municipios;074M;Valdemorillo;118;
011M;Navalagamella y otros municipios;078M;Villanueva de la Cañada;31;
011M;Navalagamella y otros municipios;081M;Villaviciosa de Odón;25;
011S;Casariche y Badolatosa;010S;Estepa y Lora de Estepa;133;
011S;Casariche y Badolatosa;070S;Roda de Andalucía, La;44;
011S;Casariche y Badolatosa;19MA;Antequera y Valle de Abdalajís;37;
011S;Casariche y Badolatosa;58CO;Lucena;82;
011S;Casariche y Badolatosa;64CO;Puente Genil;93;
011V;Llutxent y otros municipios;003V;Gandia (distritos 01 y 03);30;
011V;Llutxent y otros municipios;007V;Simat de la Valldigna y Benifairó de la Valldigna;55;
011V;Llutxent y otros municipios;039V;Mogente/Moixent y otros municipios;84;
011V;Llutxent y otros municipios;042V;Rótova y otros municipios;123;
011V;Llutxent y otros municipios;043V;Pobla del Duc, la y otros municipios;122;
011V;Llutxent y otros municipios;044V;Montaverner y otros municipios;33;
011V;Llutxent y otros municipios;056V;Benigànim;30;
011V;Llutxent y otros municipios;159V;Ontinyent;102;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;013A;Benilloba y otros municipios;85;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;014A;Beniarrés y otros municipios;46;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;015A;Muro de Alcoy y otros municipios;82;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;026A;Banyeres de Mariola;22;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;035A;Cocentaina;248;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;042A;Ibi;68;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;066A;Alcoy/Alcoi (distrito 01);200;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;067A;Alcoy/Alcoi (distrito 02);218;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;068A;Alcoy/Alcoi (distrito 03);57;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;069A;Alcoy/Alcoi (distrito 04);39;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;070A;Alcoy/Alcoi (distrito 05);114;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;071A;Alcoy/Alcoi (distrito 06);67;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;072A;Alcoy/Alcoi (distrito 07);129;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;159V;Ontinyent;17;
012B;Gelida y Castellví de Rosanes;011B;Sant Esteve Sesrovires y Sant Llorenç d'Hortons;401;
012B;Gelida y Castellví de Rosanes;046B;Abrera;36;
012B;Gelida y Castellví de Rosanes;065B;Corbera de Llobregat;38;
012B;Gelida y Castellví de Rosanes;081B;Martorell;134;
012B;Gelida y Castellví de Rosanes;083B;Masquefa;57;
012B;Gelida y Castellví de Rosanes;126B;Sant Sadurní d'Anoia;140;
012M;Quijorna y otros municipios;010M;Navas del Rey y Chapinería;32;
012M;Quijorna y otros municipios;011M;Navalagamella y otros municipios;49;
012M;Quijorna y otros municipios;033M;Brunete;38;
012M;Quijorna y otros municipios;068M;Sevilla la Nueva;22;
012M;Quijorna y otros municipios;074M;Valdemorillo;23;
012M;Quijorna y otros municipios;078M;Villanueva de la Cañada;104;
012M;Quijorna y otros municipios;097M;Boadilla del Monte;40;
012S;Saucejo, El y otros municipios;022S;Osuna y Lantejuela;109;
012S;Saucejo, El y otros municipios;065S;Pedrera;29;
012S;Saucejo, El y otros municipios;18MA;Sierra de Yeguas y otros municipios;101;
012S;Saucejo, El y otros municipios;19MA;Antequera y Valle de Abdalajís;71;
012S;Saucejo, El y otros municipios;31MA;Campillos;29;
012V;Xeraco y Xeresa;003V;Gandia (distritos 01 y 03);52;
012V;Xeraco y Xeresa;037A;Dénia;27;
012V;Xeraco y Xeresa;093V;Gandia (distrito 04);109;
012V;Xeraco y Xeresa;107V;Tavernes de la Valldigna;53;
012V;Xeraco y Xeresa;142V;Gandia (distrito 02);35;
013A;Benilloba y otros municipios;012A;Alcoy/Alcoi (distrito 08) y Benifallim;224;
013A;Benilloba y otros municipios;014A;Beniarrés y otros municipios;36;
013A;Benilloba y otros municipios;015A;Muro de Alcoy y otros municipios;19;
013A;Benilloba y otros municipios;022A;Alfàs del Pi, l';33;
013A;Benilloba y otros municipios;024A;Altea;30;
013A;Benilloba y otros municipios;029A;Calp;21;
013A;Benilloba y otros municipios;035A;Cocentaina;125;
013A;Benilloba y otros municipios;044A;Jijona/Xixona;24;
013A;Benilloba y otros municipios;049A;Nucia, la;38;
013A;Benilloba y otros municipios;063A;Villajoyosa/Vila Joiosa, la;25;
013A;Benilloba y otros municipios;066A;Alcoy/Alcoi (distrito 01);16;
013A;Benilloba y otros municipios;067A;Alcoy/Alcoi (distrito 02);30;
013A;Benilloba y otros municipios;071A;Alcoy/Alcoi (distrito 06);46;
013A;Benilloba y otros municipios;072A;Alcoy/Alcoi (distrito 07);22;
013A;Benilloba y otros municipios;074A;Benidorm (distrito 02);21;
013A;Benilloba y otros municipios;076A;Benidorm (distrito 04);19;
013B;Cervelló y Palma de Cervelló, La;062B;Castellbisbal;29;
013B;Cervelló y Palma de Cervelló, La;065B;Corbera de Llobregat;66;
013B;Cervelló y Palma de Cervelló, La;069B;Esplugues de Llobregat;24;
013B;Cervelló y Palma de Cervelló, La;085B;Molins de Rei;117;
013B;Cervelló y Palma de Cervelló, La;095B;Pallejà;104;
013B;Cervelló y Palma de Cervelló, La;116B;Sant Feliu de Llobregat;85;
013B;Cervelló y Palma de Cervelló, La;119B;Sant Joan Despí;29;
013B;Cervelló y Palma de Cervelló, La;121B;Sant Just Desvern;22;
013B;Cervelló y Palma de Cervelló, La;134B;Sant Vicenç dels Horts;145;
013B;Cervelló y Palma de Cervelló, La;143B;Vallirana;219;
013B;Cervelló y Palma de Cervelló, La;174B;Barcelona (SCD la Marina i la Zona Franca-Port);56;
013M;Aldea del Fresno y Villamanta;010M;Navas del Rey y Chapinería;35;
013M;Aldea del Fresno y Villamanta;012M;Quijorna y otros municipios;18;
013M;Aldea del Fresno y Villamanta;01TO;Méntrida y Valmojado;32;
013M;Aldea del Fresno y Villamanta;02TO;Santa Cruz del Retamar y otros municipios;17;
013M;Aldea del Fresno y Villamanta;059M;Navalcarnero;55;
013M;Aldea del Fresno y Villamanta;076M;Villa del Prado;52;
013M;Aldea del Fresno y Villamanta;53TO;Seseña y Casarrubios del Monte;27;
013S;Pruna y otros municipios;21MA;Burgo, El y otros municipios;40;
013S;Pruna y otros municipios;45CZ;Olvera y Torre Alháquime;106;
013V;Corbera y otros municipios;014V;Albalat de la Ribera y otros municipios;117;
013V;Corbera y otros municipios;019V;Serra y otros municipios;35;
013V;Corbera y otros municipios;072V;Almussafes;62;
013V;Corbera y otros municipios;103V;Carlet;20;
013V;Corbera y otros municipios;107V;Tavernes de la Valldigna;35;
013V;Corbera y otros municipios;127V;Cullera;215;
013V;Corbera y otros municipios;146V;Algemesí;38;
013V;Corbera y otros municipios;147V;Sueca;317;
013V;Corbera y otros municipios;164V;Alzira;233;
014A;Beniarrés y otros municipios;012A;Alcoy/Alcoi (distrito 08) y Benifallim;110;
014A;Beniarrés y otros municipios;015A;Muro de Alcoy y otros municipios;280;
014A;Beniarrés y otros municipios;035A;Cocentaina;94;
014A;Beniarrés y otros municipios;043A;Jávea/Xàbia;226;
014A;Beniarrés y otros municipios;053A;Pego;40;
014A;Beniarrés y otros municipios;070A;Alcoy/Alcoi (distrito 05);39;
014B;Canyelles y Olivella;006B;Subirats y Olesa de Bonesvalls;17;
014B;Canyelles y Olivella;020B;Granada, La y otros municipios;30;
014B;Canyelles y Olivella;021B;Olèrdola y Castellet i la Gornal;50;
014B;Canyelles y Olivella;081B;Martorell;18;
014B;Canyelles y Olivella;123B;Sant Pere de Ribes;143;
014B;Canyelles y Olivella;126B;Sant Sadurní d'Anoia;30;
014B;Canyelles y Olivella;136B;Sitges;93;
014B;Canyelles y Olivella;146B;Vilafranca del Penedès;110;
014B;Canyelles y Olivella;310B;Vilanova i la Geltrú (distrito 01);37;
014B;Canyelles y Olivella;311B;Vilanova i la Geltrú (distrito 02);18;
014B;Canyelles y Olivella;312B;Vilanova i la Geltrú (distrito 03);54;
014B;Canyelles y Olivella;313B;Vilanova i la Geltrú (distrito 04);16;
014M;San Martín de Valdeiglesias y Pelayos de la Presa;010M;Navas del Rey y Chapinería;49;
014M;San Martín de Valdeiglesias y Pelayos de la Presa;015M;Cadalso de los Vidrios y otros municipios;20;
014M;San Martín de Valdeiglesias y Pelayos de la Presa;05AV;Tiemblo, El y Navahondilla;23;
014M;San Martín de Valdeiglesias y Pelayos de la Presa;081M;Villaviciosa de Odón;19;
014S;Morón de la Frontera y Coripe;016S;Utrera (distrito 05) y otros municipios;55;
014S;Morón de la Frontera y Coripe;024S;Alcalá de Guadaíra (distrito 04);83;
014S;Morón de la Frontera y Coripe;028S;Arahal;453;
014S;Morón de la Frontera y Coripe;043S;Coronil, El;28;
014S;Morón de la Frontera y Coripe;060S;Marchena;168;
014S;Morón de la Frontera y Coripe;064S;Paradas;28;
014S;Morón de la Frontera y Coripe;067S;Puebla de Cazalla, La;28;
014S;Morón de la Frontera y Coripe;069S;Rinconada, La;34;
014S;Morón de la Frontera y Coripe;111S;Sevilla (SCD Number 10-B);38;
014V;Albalat de la Ribera y otros municipios;013V;Corbera y otros municipios;124;
014V;Albalat de la Ribera y otros municipios;019V;Serra y otros municipios;30;
014V;Albalat de la Ribera y otros municipios;072V;Almussafes;48;
014V;Albalat de la Ribera y otros municipios;095V;Alginet;25;
014V;Albalat de la Ribera y otros municipios;146V;Algemesí;88;
014V;Albalat de la Ribera y otros municipios;147V;Sueca;217;
014V;Albalat de la Ribera y otros municipios;164V;Alzira;240;
015A;Muro de Alcoy y otros municipios;012A;Alcoy/Alcoi (distrito 08) y Benifallim;139;
015A;Muro de Alcoy y otros municipios;014A;Beniarrés y otros municipios;376;
015A;Muro de Alcoy y otros municipios;035A;Cocentaina;303;
015A;Muro de Alcoy y otros municipios;041V;Albaida y otros municipios;27;
015A;Muro de Alcoy y otros municipios;042A;Ibi;27;
015A;Muro de Alcoy y otros municipios;044V;Montaverner y otros municipios;24;
015A;Muro de Alcoy y otros municipios;066A;Alcoy/Alcoi (distrito 01);66;
015A;Muro de Alcoy y otros municipios;067A;Alcoy/Alcoi (distrito 02);23;
015A;Muro de Alcoy y otros municipios;072A;Alcoy/Alcoi (distrito 07);25;
015A;Muro de Alcoy y otros municipios;159V;Ontinyent;62;
015B;Martorelles y Santa Maria de Martorelles;016B;Vilanova del Vallès y otros municipios;16;
015B;Martorelles y Santa Maria de Martorelles;078B;Lliçà de Vall;16;
015B;Martorelles y Santa Maria de Martorelles;086B;Montcada i Reixac;18;
015B;Martorelles y Santa Maria de Martorelles;089B;Montornès del Vallès;44;
015B;Martorelles y Santa Maria de Martorelles;094B;Palau-solità i Plegamans;17;
015B;Martorelles y Santa Maria de Martorelles;097B;Parets del Vallès;44;
015B;Martorelles y Santa Maria de Martorelles;114B;Sant Fost de Campsentelles;154;
015B;Martorelles y Santa Maria de Martorelles;133B;Santa Perpètua de Mogoda;33;
015B;Martorelles y Santa Maria de Martorelles;264B;Mollet del Vallès (distrito 01);120;
015B;Martorelles y Santa Maria de Martorelles;265B;Mollet del Vallès (distrito 02);136;
015B;Martorelles y Santa Maria de Martorelles;266B;Mollet del Vallès (distrito 03);72;
015M;Cadalso de los Vidrios y otros municipios;014M;San Martín de Valdeiglesias y Pelayos de la Presa;32;
015M;Cadalso de los Vidrios y otros municipios;11AV;Sotillo de la Adrada y otros municipios;31;
015M;Cadalso de los Vidrios y otros municipios;34TO;Escalona y otros municipios;29;
015S;Utrera (distritos 02 y 04);016S;Utrera (distrito 05) y otros municipios;1096;
015S;Utrera (distritos 02 y 04);024S;Alcalá de Guadaíra (distrito 04);32;
015S;Utrera (distritos 02 y 04);048S;Dos Hermanas (distrito 05);31;
015S;Utrera (distritos 02 y 04);116S;Utrera (distrito 01);432;
015S;Utrera (distritos 02 y 04);117S;Utrera (distrito 03);26;
015V;Albal y Beniparrell;016V;Riba-roja de Túria y Loriguilla;25;
015V;Albal y Beniparrell;029V;Chiva y Godelleta;23;
015V;Albal y Beniparrell;046V;Alfafar y Llocnou de la Corona;59;
015V;Albal y Beniparrell;072V;Almussafes;118;
015V;Albal y Beniparrell;077V;Massanassa;34;
015V;Albal y Beniparrell;079V;Alcàsser;96;
015V;Albal y Beniparrell;080V;Sedaví;18;
015V;Albal y Beniparrell;085V;Picanya;18;
015V;Albal y Beniparrell;090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);31;
015V;Albal y Beniparrell;098V;Benetússer;45;
015V;Albal y Beniparrell;101V;Torrent (distrito 04);105;
015V;Albal y Beniparrell;102V;Valencia (SCD El Grau/Natzaret);18;
015V;Albal y Beniparrell;103V;Carlet;24;
015V;Albal y Beniparrell;113V;Silla;286;
015V;Albal y Beniparrell;121V;Valencia (SCD Poblats del Sud);54;
015V;Albal y Beniparrell;125V;Picassent;147;
015V;Albal y Beniparrell;128V;Valencia (SCD Malilla);20;
015V;Albal y Beniparrell;137V;Quart de Poblet;28;
015V;Albal y Beniparrell;140V;Paiporta;67;
015V;Albal y Beniparrell;144V;Valencia (SCD Ciutat Vella);26;
015V;Albal y Beniparrell;149V;Catarroja;659;
015V;Albal y Beniparrell;153V;Alaquàs;25;
015V;Albal y Beniparrell;154V;Valencia (SCD El Pla del Real);25;
015V;Albal y Beniparrell;157V;Aldaia;24;
015V;Albal y Beniparrell;161V;Valencia (SCD Campanar);24;
015V;Albal y Beniparrell;162V;Torrent (distrito 03);54;
015V;Albal y Beniparrell;165V;Paterna;78;
016A;Verger, el y Poblets, els;017A;Beniarbeig y otros municipios;51;
016A;Verger, el y Poblets, els;037A;Dénia;375;
016A;Verger, el y Poblets, els;043A;Jávea/Xàbia;54;
016A;Verger, el y Poblets, els;049V;Oliva y otros municipios;35;
016A;Verger, el y Poblets, els;050A;Ondara;158;
016A;Verger, el y Poblets, els;052A;Pedreguer;49;
016A;Verger, el y Poblets, els;053A;Pego;18;
016B;Vilanova del Vallès y otros municipios;015B;Martorelles y Santa Maria de Martorelles;16;
016B;Vilanova del Vallès y otros municipios;051B;Argentona;51;
016B;Vilanova del Vallès y otros municipios;060B;Canovelles;16;
016B;Vilanova del Vallès y otros municipios;067B;Dosrius;26;
016B;Vilanova del Vallès y otros municipios;070B;Franqueses del Vallès, Les;35;
016B;Vilanova del Vallès y otros municipios;077B;Lliçà d'Amunt;34;
016B;Vilanova del Vallès y otros municipios;078B;Lliçà de Vall;74;
016B;Vilanova del Vallès y otros municipios;088B;Montmeló;40;
016B;Vilanova del Vallès y otros municipios;089B;Montornès del Vallès;614;
016B;Vilanova del Vallès y otros municipios;094B;Palau-solità i Plegamans;31;
016B;Vilanova del Vallès y otros municipios;097B;Parets del Vallès;121;
016B;Vilanova del Vallès y otros municipios;103B;Roca del Vallès, La;71;
016B;Vilanova del Vallès y otros municipios;133B;Santa Perpètua de Mogoda;18;
016B;Vilanova del Vallès y otros municipios;242B;Granollers (distrito 01);31;
016B;Vilanova del Vallès y otros municipios;245B;Granollers (distrito 04);87;
016B;Vilanova del Vallès y otros municipios;265B;Mollet del Vallès (distrito 02);21;
016M;Serranillos del Valle y Batres;017M;Cubas de la Sagra y Casarrubuelos;30;
016M;Serranillos del Valle y Batres;027M;Álamo, El;73;
016M;Serranillos del Valle y Batres;046M;Griñón;96;
016M;Serranillos del Valle y Batres;049M;Humanes de Madrid;28;
016M;Serranillos del Valle y Batres;059M;Navalcarnero;25;
016M;Serranillos del Valle y Batres;07TO;Carranque;28;
016M;Serranillos del Valle y Batres;105M;Fuenlabrada (distrito 04);23;
016M;Serranillos del Valle y Batres;66TO;Ugena;41;
016S;Utrera (distrito 05) y otros municipios;014S;Morón de la Frontera y Coripe;25;
016S;Utrera (distrito 05) y otros municipios;015S;Utrera (distritos 02 y 04);453;
016S;Utrera (distrito 05) y otros municipios;024S;Alcalá de Guadaíra (distrito 04);183;
016S;Utrera (distrito 05) y otros municipios;028S;Arahal;96;
016S;Utrera (distrito 05) y otros municipios;035S;Cabezas de San Juan, Las;59;
016S;Utrera (distrito 05) y otros municipios;043S;Coronil, El;61;
016S;Utrera (distrito 05) y otros municipios;046S;Dos Hermanas (distrito 03);16;
016S;Utrera (distrito 05) y otros municipios;047S;Dos Hermanas (distrito 04);29;
016S;Utrera (distrito 05) y otros municipios;048S;Dos Hermanas (distrito 05);129;
016S;Utrera (distrito 05) y otros municipios;062S;Palacios y Villafranca, Los;206;
016S;Utrera (distrito 05) y otros municipios;069S;Rinconada, La;19;
016S;Utrera (distrito 05) y otros municipios;075S;Sevilla (SCD Number 1-A);19;
016S;Utrera (distrito 05) y otros municipios;082S;Sevilla (SCD Number 3-A);16;
016S;Utrera (distrito 05) y otros municipios;084S;Sevilla (SCD Number 4-A);34;
016S;Utrera (distrito 05) y otros municipios;093S;Sevilla (SCD Number 5-E);56;
016S;Utrera (distrito 05) y otros municipios;100S;Sevilla (SCD Number 7-D);16;
016S;Utrera (distrito 05) y otros municipios;109S;Sevilla (SCD Number 9-E);19;
016S;Utrera (distrito 05) y otros municipios;111S;Sevilla (SCD Number 10-B);29;
016S;Utrera (distrito 05) y otros municipios;112S;Sevilla (SCD Number 11);42;
016S;Utrera (distrito 05) y otros municipios;116S;Utrera (distrito 01);704;
016S;Utrera (distrito 05) y otros municipios;117S;Utrera (distrito 03);154;
016S;Utrera (distrito 05) y otros municipios;44CZ;Puerto Serrano;81;
016V;Riba-roja de Túria y Loriguilla;024V;Pedralba y otros municipios;35;
016V;Riba-roja de Túria y Loriguilla;029V;Chiva y Godelleta;251;
016V;Riba-roja de Túria y Loriguilla;047V;Llíria y otros municipios;74;
016V;Riba-roja de Túria y Loriguilla;068V;Cheste;55;
016V;Riba-roja de Túria y Loriguilla;070V;San Antonio de Benagéber;68;
016V;Riba-roja de Túria y Loriguilla;072V;Almussafes;24;
016V;Riba-roja de Túria y Loriguilla;078V;Vilamarxant;123;
016V;Riba-roja de Túria y Loriguilla;083V;Benaguasil;73;
016V;Riba-roja de Túria y Loriguilla;090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);28;
016V;Riba-roja de Túria y Loriguilla;101V;Torrent (distrito 04);98;
016V;Riba-roja de Túria y Loriguilla;111V;Eliana, l';354;
016V;Riba-roja de Túria y Loriguilla;113V;Silla;44;
016V;Riba-roja de Túria y Loriguilla;117V;Puçol;16;
016V;Riba-roja de Túria y Loriguilla;126V;Moncada;17;
016V;Riba-roja de Túria y Loriguilla;133V;Bétera;71;
016V;Riba-roja de Túria y Loriguilla;135V;Pobla de Vallbona, la;192;
