CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
51JA;Jaén (distrito 04);50JA;Jaén (distrito 03);802;
51JA;Jaén (distrito 04);52JA;Jaén (distrito 05);935;
51JA;Jaén (distrito 04);53JA;Jaén (distrito 06);113;
51JA;Jaén (distrito 04);54JA;Jaén (distrito 09);49;
51LE;Ponferrada (distrito 02);01LE;Ponferrada (distritos 04 y 06) y otros municipios;221;
51LE;Ponferrada (distrito 02);02LE;Carracedelo y Toral de los Vados;126;
51LE;Ponferrada (distrito 02);03LE;Camponaraya y otros municipios;335;
51LE;Ponferrada (distrito 02);22OU;Carballeda de Valdeorras y otros municipios;62;
51LE;Ponferrada (distrito 02);25LE;Puente de Domingo Flórez y otros municipios;62;
51LE;Ponferrada (distrito 02);26LE;Torre del Bierzo y otros municipios;72;
51LE;Ponferrada (distrito 02);27LE;Toreno y otros municipios;42;
51LE;Ponferrada (distrito 02);29LE;Villafranca del Bierzo y otros municipios;58;
51LE;Ponferrada (distrito 02);30LE;Vega de Espinareda y otros municipios;82;
51LE;Ponferrada (distrito 02);31LE;Fabero y Páramo del Sil;31;
51LE;Ponferrada (distrito 02);34LE;Bembibre;70;
51LE;Ponferrada (distrito 02);35LE;Cacabelos;34;
51LE;Ponferrada (distrito 02);50LE;Ponferrada (distrito 01);592;
51LE;Ponferrada (distrito 02);52LE;Ponferrada (distrito 03);565;
51LE;Ponferrada (distrito 02);53LE;Ponferrada (distrito 05);766;
51LL;Lleida (distrito 06);01LL;Lleida (distritos 08 y 09);837;
51LL;Lleida (distrito 06);13LL;Alcarràs y otros municipios;35;
51LL;Lleida (distrito 06);14LL;Rosselló y otros municipios;35;
51LL;Lleida (distrito 06);15LL;Torrefarrera;44;
51LL;Lleida (distrito 06);16LL;Alcoletge y otros municipios;38;
51LL;Lleida (distrito 06);17LL;Bell-lloc d'Urgell y otros municipios;37;
51LL;Lleida (distrito 06);21LL;Castelldans y otros municipios;35;
51LL;Lleida (distrito 06);22LL;Juneda y otros municipios;28;
51LL;Lleida (distrito 06);32LL;Lleida (distrito 07) y otros municipios;252;
51LL;Lleida (distrito 06);35LL;Alpicat;30;
51LL;Lleida (distrito 06);36LL;Balaguer;34;
51LL;Lleida (distrito 06);41LL;Mollerussa;40;
51LL;Lleida (distrito 06);46LL;Lleida (distrito 01);633;
51LL;Lleida (distrito 06);47LL;Lleida (distrito 02);346;
51LL;Lleida (distrito 06);48LL;Lleida (distrito 03);81;
51LL;Lleida (distrito 06);49LL;Lleida (distrito 04);171;
51LL;Lleida (distrito 06);50LL;Lleida (distrito 05);290;
51MA;Marbella (distrito 03);03MA;Ojén e Istán;47;
51MA;Marbella (distrito 03);30MA;Benahavís;157;
51MA;Marbella (distrito 03);35MA;Manilva;16;
51MA;Marbella (distrito 03);43MA;Estepona (distrito 01);65;
51MA;Marbella (distrito 03);44MA;Estepona (distrito 02);16;
51MA;Marbella (distrito 03);45MA;Estepona (distrito 03);175;
51MA;Marbella (distrito 03);49MA;Marbella (distrito 01);503;
51MA;Marbella (distrito 03);50MA;Marbella (distrito 02);644;
51MA;Marbella (distrito 03);52MA;Marbella (distrito 04);206;
51MA;Marbella (distrito 03);80MA;Mijas (sección 011 y otras secciones del distrito 01);23;
51MU;Murcia (SCD Number 1-A);06MU;Alcantarilla;145;
51MU;Murcia (SCD Number 1-A);08MU;Alguazas;24;
51MU;Murcia (SCD Number 1-A);09MU;Alhama de Murcia;73;
51MU;Murcia (SCD Number 1-A);23MU;Lorquí;34;
51MU;Murcia (SCD Number 1-A);25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);28;
51MU;Murcia (SCD Number 1-A);33MU;Torres de Cotillas, Las;50;
51MU;Murcia (SCD Number 1-A);37MU;Santomera;29;
51MU;Murcia (SCD Number 1-A);52MU;Murcia (SCD Number 1-B);524;
51MU;Murcia (SCD Number 1-A);53MU;Murcia (SCD Number 2-A);368;
51MU;Murcia (SCD Number 1-A);54Mu;Murcia (SCD Number 2-B);244;
51MU;Murcia (SCD Number 1-A);55MU;Murcia (SCD Number 3-A);76;
51MU;Murcia (SCD Number 1-A);56MU;Murcia (SCD Number 3-B);89;
51MU;Murcia (SCD Number 1-A);57MU;Murcia (SCD Number 4-A);235;
51MU;Murcia (SCD Number 1-A);58MU;Murcia (SCD Number 4-B);280;
51MU;Murcia (SCD Number 1-A);59MU;Murcia (SCD Number 4-C);574;
51MU;Murcia (SCD Number 1-A);60MU;Murcia (SCD Number 5-A);100;
51MU;Murcia (SCD Number 1-A);61MU;Murcia (SCD Number 5-B);296;
51MU;Murcia (SCD Number 1-A);62MU;Murcia (SCD Number 6-A);23;
51MU;Murcia (SCD Number 1-A);63MU;Murcia (SCD Number 6-B);84;
51MU;Murcia (SCD Number 1-A);64MU;Murcia (SCD Number 7-A);290;
51MU;Murcia (SCD Number 1-A);65MU;Murcia (SCD Number 7-B);465;
51MU;Murcia (SCD Number 1-A);66MU;Murcia (SCD Number 8);23;
51MU;Murcia (SCD Number 1-A);67MU;Molina de Segura (sección 051 y otras secciones del distrito 01);110;
51MU;Murcia (SCD Number 1-A);68MU;Molina de Segura (sección 026 y otras secciones del distrito 01);186;
51NA;San Adrián;18LO;Calahorra;155;
51NA;San Adrián;29NA;Andosilla y otros municipios;145;
51NA;San Adrián;32NA;Azagra y Funes;45;
51PO;Pontevedra (distrito 05);06PO;Barro y Pontevedra (distrito 06);61;
51PO;Pontevedra (distrito 05);23PO;Marín;48;
51PO;Pontevedra (distrito 05);30PO;Poio;71;
51PO;Pontevedra (distrito 05);47PO;Pontevedra (distrito 01);179;
51PO;Pontevedra (distrito 05);48PO;Pontevedra (distrito 02);136;
51PO;Pontevedra (distrito 05);49PO;Pontevedra (distrito 03);25;
51PO;Pontevedra (distrito 05);50PO;Pontevedra (distrito 04);212;
51TA;Torredembarra;24TA;Santa Oliva y otros municipios;27;
51TA;Torredembarra;28TA;Creixell y Pobla de Montornès, La;147;
51TA;Torredembarra;29TA;Riera de Gaià, La y otros municipios;56;
51TA;Torredembarra;36TA;Altafulla;200;
51TA;Torredembarra;47TA;Roda de Berà;75;
51TA;Torredembarra;56TA;Vendrell, El;59;
51TA;Torredembarra;70TA;Tarragona (distrito 06);97;
51TA;Torredembarra;71TA;Tarragona (distrito 07);101;
51TF;Santa Cruz de Tenerife (distrito 05);01TF;Santa Cruz de Tenerife (distritos 07 y 08);191;
51TF;Santa Cruz de Tenerife (distrito 05);02TF;Güímar y Fasnia;35;
51TF;Santa Cruz de Tenerife (distrito 05);12TF;Adeje;31;
51TF;Santa Cruz de Tenerife (distrito 05);13TF;Arafo;23;
51TF;Santa Cruz de Tenerife (distrito 05);18TF;Candelaria;24;
51TF;Santa Cruz de Tenerife (distrito 05);19TF;Granadilla de Abona;29;
51TF;Santa Cruz de Tenerife (distrito 05);29TF;Rosario, El;27;
51TF;Santa Cruz de Tenerife (distrito 05);36TF;Tacoronte;30;
51TF;Santa Cruz de Tenerife (distrito 05);41TF;San Cristóbal de La Laguna (distrito 01);126;
51TF;Santa Cruz de Tenerife (distrito 05);42TF;San Cristóbal de La Laguna (distrito 02);207;
51TF;Santa Cruz de Tenerife (distrito 05);43TF;San Cristóbal de La Laguna (distrito 03);127;
51TF;Santa Cruz de Tenerife (distrito 05);44TF;San Cristóbal de La Laguna (distrito 04);37;
51TF;Santa Cruz de Tenerife (distrito 05);47TF;Santa Cruz de Tenerife (distrito 01);365;
51TF;Santa Cruz de Tenerife (distrito 05);48TF;Santa Cruz de Tenerife (distrito 02);350;
51TF;Santa Cruz de Tenerife (distrito 05);49TF;Santa Cruz de Tenerife (distrito 03);395;
51TF;Santa Cruz de Tenerife (distrito 05);50TF;Santa Cruz de Tenerife (distrito 04);159;
51TF;Santa Cruz de Tenerife (distrito 05);52TF;Santa Cruz de Tenerife (distrito 06);272;
51TF;Santa Cruz de Tenerife (distrito 05);53TF;Santa Cruz de Tenerife (distrito 09);183;
51TF;Santa Cruz de Tenerife (distrito 05);54TF;Santa Cruz de Tenerife (distrito 10);72;
51TF;Santa Cruz de Tenerife (distrito 05);55TF;Santa Cruz de Tenerife (distrito 11);73;
51TF;Santa Cruz de Tenerife (distrito 05);56TF;Santa Cruz de Tenerife (distrito 12);43;
51TO;Bargas;09TO;Yuncler y otros municipios;20;
51TO;Bargas;13TO;Mocejón y Magán;39;
51TO;Bargas;35TO;Arcicóllar y otros municipios;43;
51TO;Bargas;43TO;Lagartera y otros municipios;50;
51TO;Bargas;48TO;Toledo (distritos 01 a 04);20;
51TO;Bargas;60TO;Olías del Rey;243;
51TO;Bargas;74TO;Toledo (distrito 05);274;
51TO;Bargas;76TO;Toledo (distrito 07);240;
51ZA;Zaragoza (SCD Number 3-A);02ZA;Ejea de los Caballeros y Biota;16;
51ZA;Zaragoza (SCD Number 3-A);04ZA;Villamayor de Gállego y otros municipios;16;
51ZA;Zaragoza (SCD Number 3-A);05ZA;Burgo de Ebro, El y otros municipios;16;
51ZA;Zaragoza (SCD Number 3-A);06ZA;Pina de Ebro y otros municipios;16;
51ZA;Zaragoza (SCD Number 3-A);09ZA;Cuarte de Huerva y Cadrete;21;
51ZA;Zaragoza (SCD Number 3-A);11ZA;Cariñena y otros municipios;21;
51ZA;Zaragoza (SCD Number 3-A);25ZA;Zaragoza (SCD Number 12) y otros municipios;236;
51ZA;Zaragoza (SCD Number 3-A);270B;Prat de Llobregat, El (distrito 04);16;
51ZA;Zaragoza (SCD Number 3-A);27ZA;Pedrola y otros municipios;21;
51ZA;Zaragoza (SCD Number 3-A);40ZA;Puebla de Alfindén, La;16;
51ZA;Zaragoza (SCD Number 3-A);42ZA;Utebo;21;
51ZA;Zaragoza (SCD Number 3-A);43ZA;Villanueva de Gállego;21;
51ZA;Zaragoza (SCD Number 3-A);44ZA;Zuera;21;
51ZA;Zaragoza (SCD Number 3-A);45ZA;Zaragoza (SCD Number 1-A);63;
51ZA;Zaragoza (SCD Number 3-A);46ZA;Zaragoza (SCD Number 1-B);43;
51ZA;Zaragoza (SCD Number 3-A);47ZA;Zaragoza (SCD Number 2-A);21;
51ZA;Zaragoza (SCD Number 3-A);48ZA;Zaragoza (SCD Number 2-B);21;
51ZA;Zaragoza (SCD Number 3-A);52ZA;Zaragoza (SCD Number 3-B);211;
51ZA;Zaragoza (SCD Number 3-A);53ZA;Zaragoza (SCD Number 3-C);488;
51ZA;Zaragoza (SCD Number 3-A);54ZA;Zaragoza (SCD Number 3-D);281;
51ZA;Zaragoza (SCD Number 3-A);55ZA;Zaragoza (SCD Number 3-E);43;
51ZA;Zaragoza (SCD Number 3-A);56ZA;Zaragoza (SCD Number 4-A);47;
51ZA;Zaragoza (SCD Number 3-A);57ZA;Zaragoza (SCD Number 4-B);36;
51ZA;Zaragoza (SCD Number 3-A);58ZA;Zaragoza (SCD Number 4-C);104;
51ZA;Zaragoza (SCD Number 3-A);59ZA;Zaragoza (SCD Number 4-D);104;
51ZA;Zaragoza (SCD Number 3-A);61ZA;Zaragoza (SCD Number 5-B);21;
51ZA;Zaragoza (SCD Number 3-A);63ZA;Zaragoza (SCD Number 5-D);21;
51ZA;Zaragoza (SCD Number 3-A);64ZA;Zaragoza (SCD Number 6-A);21;
51ZA;Zaragoza (SCD Number 3-A);65ZA;Zaragoza (SCD Number 6-B);45;
51ZA;Zaragoza (SCD Number 3-A);66ZA;Zaragoza (SCD Number 7);21;
51ZA;Zaragoza (SCD Number 3-A);67ZA;Zaragoza (SCD Number 8-A);76;
51ZA;Zaragoza (SCD Number 3-A);68ZA;Zaragoza (SCD Number 8-B);127;
51ZA;Zaragoza (SCD Number 3-A);69ZA;Zaragoza (SCD Number 9);21;
51ZA;Zaragoza (SCD Number 3-A);70ZA;Zaragoza (SCD Number 10-A);21;
51ZA;Zaragoza (SCD Number 3-A);71ZA;Zaragoza (SCD Number 10-B);21;
51ZA;Zaragoza (SCD Number 3-A);72ZA;Zaragoza (SCD Number 10-C);43;
51ZA;Zaragoza (SCD Number 3-A);73ZA;Zaragoza (SCD Number 10-D);74;
51ZA;Zaragoza (SCD Number 3-A);75ZA;Zaragoza (SCD Number 11);96;
52AS;Oviedo (distrito 12);08AS;Corvera de Asturias e Illas;17;
52AS;Oviedo (distrito 12);09AS;Grado y Regueras, Las;23;
52AS;Oviedo (distrito 12);10AS;Morcín y otros municipios;56;
52AS;Oviedo (distrito 12);11AS;Teverga y otros municipios;18;
52AS;Oviedo (distrito 12);20AS;Carreño;24;
52AS;Oviedo (distrito 12);24AS;Langreo;40;
52AS;Oviedo (distrito 12);28AS;Llanera;101;
52AS;Oviedo (distrito 12);30AS;Mieres;49;
52AS;Oviedo (distrito 12);41AS;Oviedo (distrito 01);167;
52AS;Oviedo (distrito 12);42AS;Oviedo (distrito 02);145;
52AS;Oviedo (distrito 12);43AS;Oviedo (distrito 03);52;
52AS;Oviedo (distrito 12);44AS;Oviedo (distrito 04);60;
52AS;Oviedo (distrito 12);45AS;Oviedo (distrito 05);132;
52AS;Oviedo (distrito 12);46AS;Oviedo (distrito 06);81;
52AS;Oviedo (distrito 12);47AS;Oviedo (distrito 07);96;
52AS;Oviedo (distrito 12);48AS;Oviedo (distrito 08);83;
52AS;Oviedo (distrito 12);49AS;Oviedo (distrito 09);105;
52AS;Oviedo (distrito 12);50AS;Oviedo (distrito 10);330;
52AS;Oviedo (distrito 12);51AS;Oviedo (distrito 11);225;
52AS;Oviedo (distrito 12);53AS;Oviedo (distritos 13 y 14);119;
52AS;Oviedo (distrito 12);55AS;Oviedo (distrito 15);40;
52AS;Oviedo (distrito 12);56AS;Oviedo (distrito 16);76;
52AS;Oviedo (distrito 12);57AS;Siero;169;
52AS;Oviedo (distrito 12);71AS;Gijón (SCD Rural);58;
52BA;Villafranca de los Barros;26BA;Ribera del Fresno y otros municipios;53;
52BA;Villafranca de los Barros;28BA;Oliva de Mérida y otros municipios;43;
52BA;Villafranca de los Barros;46BA;Almendralejo;122;
52BA;Villafranca de los Barros;48BA;Fuente del Maestre;137;
52BA;Villafranca de los Barros;51BA;Santos de Maimona, Los;32;
52BA;Villafranca de los Barros;54BA;Zafra;62;
52BA;Villafranca de los Barros;65BA;Mérida (distrito 06);33;
52BI;Barakaldo (distrito 01);13BI;Zamudio y otros municipios;48;
52BI;Barakaldo (distrito 01);24BI;Amorebieta-Etxano;28;
52BI;Barakaldo (distrito 01);26BI;Basauri;40;
52BI;Barakaldo (distrito 01);37BI;Leioa;35;
52BI;Barakaldo (distrito 01);43BI;Valle de Trápaga-Trapagaran;37;
52BI;Barakaldo (distrito 01);46BI;Sestao;155;
52BI;Barakaldo (distrito 01);51BI;Erandio;89;
52BI;Barakaldo (distrito 01);53BI;Barakaldo (distrito 02);110;
52BI;Barakaldo (distrito 01);54BI;Barakaldo (distrito 03);121;
52BI;Barakaldo (distrito 01);55BI;Barakaldo (distrito 04);94;
52BI;Barakaldo (distrito 01);56BI;Barakaldo (distrito 05);128;
52BI;Barakaldo (distrito 01);57BI;Barakaldo (distrito 06);92;
52BI;Barakaldo (distrito 01);58BI;Barakaldo (distrito 07);67;
52BI;Barakaldo (distrito 01);60BI;Barakaldo (distrito 09);35;
52BI;Barakaldo (distrito 01);69BI;Bilbao (SCD Abando 1);55;
52BI;Barakaldo (distrito 01);70BI;Bilbao (SCD Abando 2);33;
52BI;Barakaldo (distrito 01);73BI;Bilbao (SCD Basartu-Zorrotza);31;
52CA;Torrelavega (distrito 03);01CA;Torrelavega (distritos 02 y 05);250;
52CA;Torrelavega (distrito 03);22CA;Astillero, El;19;
52CA;Torrelavega (distrito 03);24CA;Camargo;47;
52CA;Torrelavega (distrito 03);25CA;Cartes;194;
52CA;Torrelavega (distrito 03);27CA;Corrales de Buelna, Los;82;
52CA;Torrelavega (distrito 03);32CA;Miengo;27;
52CA;Torrelavega (distrito 03);33CA;Piélagos;30;
52CA;Torrelavega (distrito 03);34CA;Polanco;51;
52CA;Torrelavega (distrito 03);36CA;Reocín;168;
52CA;Torrelavega (distrito 03);39CA;Santillana del Mar;64;
52CA;Torrelavega (distrito 03);47CA;Santander (distrito 05);27;
52CA;Torrelavega (distrito 03);48CA;Santander (distrito 06);41;
52CA;Torrelavega (distrito 03);50CA;Santander (distrito 08);92;
52CA;Torrelavega (distrito 03);51CA;Torrelavega (distrito 01);388;
52CA;Torrelavega (distrito 03);53CA;Torrelavega (distrito 04);445;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);02CO;Córdoba (varias secciones) y Victoria, La;580;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);03CO;Córdoba (SCD Alcolea y sección 044 del distrito 02) y Obejo;73;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);28CO;Córdoba (SCD Casco Histórico);304;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);29CO;Córdoba (SCD Tejares - Molinos Altas - San Cayetano);102;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);30CO;Córdoba (SCD Levante - Zumbacón);253;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);31CO;Córdoba (SCD Viñuela - Rescatado - Cerro de la Golondrina);40;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);32CO;Córdoba (SCD Fátima);62;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);33CO;Córdoba (SCD Cañero - Parque Fidiana);77;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);34CO;Córdoba (SCD Fuensanta - Santuario);51;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);37CO;Córdoba (SCD Sector Sur);96;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);39CO;Córdoba (SCD Vista Alegre - Vallellano - Parque Cruz Conde/Corregidor y sección 037 del distrito 10);216;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);40CO;Córdoba (SCD Ciudad jardín);69;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);41CO;Córdoba (SCD Huerta de la Marquesa);94;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);42CO;Córdoba (SCD Cercadilla - Olivos Borrachos);30;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);44CO;Córdoba (sección 020 del distrito 10 y otras secciones del distrito 06);32;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);45CO;Córdoba (SCD Parque Figueroa - San Rafael de la Albaida);120;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);46CO;Córdoba (SCD Santa Isabel);86;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);47CO;Córdoba (SCD Margaritas - Colonia de la Paz);41;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);48CO;Córdoba (SCD Moreras -  Huerta de la Reina);53;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);49CO;Córdoba (SCD Arruzafilla);214;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);50CO;Córdoba (SCD Santa Rosa - Camping);137;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);51CO;Córdoba (SCD Valdeolleros - Chinales);161;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);53CO;Córdoba (SCD El Higuerón - Majaneque-Alameda del Obispo);192;
52CO;Córdoba (SCD Brillante - Barrio del Naranjo);54CO;Córdoba (SCD Villarrubia -Encinarejo de Córdoba);20;
52CZ;Chiclana de la Frontera (distrito 05);06CZ;Cádiz (distritos 06 y 07);17;
52CZ;Chiclana de la Frontera (distrito 05);07CZ;Cádiz (distrito 08);39;
52CZ;Chiclana de la Frontera (distrito 05);08CZ;Cádiz (distrito 09);44;
52CZ;Chiclana de la Frontera (distrito 05);09CZ;Cádiz (distrito 10);71;
52CZ;Chiclana de la Frontera (distrito 05);10CZ;San Fernando (distrito 01);111;
52CZ;Chiclana de la Frontera (distrito 05);11CZ;San Fernando (distrito 06);194;
52CZ;Chiclana de la Frontera (distrito 05);12CZ;San Fernando (distrito 05);21;
52CZ;Chiclana de la Frontera (distrito 05);14CZ;San Fernando (distritos 02 y 03);26;
52CZ;Chiclana de la Frontera (distrito 05);15CZ;Puerto Real;259;
52CZ;Chiclana de la Frontera (distrito 05);17CZ;Puerto de Santa María, El (distrito 03);28;
52CZ;Chiclana de la Frontera (distrito 05);20CZ;Rota;22;
52CZ;Chiclana de la Frontera (distrito 05);50CZ;Medina-Sidonia;75;
52CZ;Chiclana de la Frontera (distrito 05);53CZ;Chiclana de la Frontera (distrito 04);371;
52CZ;Chiclana de la Frontera (distrito 05);54CZ;Chiclana de la Frontera (distrito 03);131;
52CZ;Chiclana de la Frontera (distrito 05);55CZ;Chiclana de la Frontera (distrito 02);58;
52CZ;Chiclana de la Frontera (distrito 05);56CZ;Chiclana de la Frontera (distrito 01);386;
52CZ;Chiclana de la Frontera (distrito 05);57CZ;Conil de la Frontera;231;
52CZ;Chiclana de la Frontera (distrito 05);58CZ;Vejer de la Frontera;29;
52CZ;Chiclana de la Frontera (distrito 05);61CZ;Algeciras (distrito 03);24;
52CZ;Chiclana de la Frontera (distrito 05);62CZ;Algeciras (distrito 02);24;
52CÑ;Fisterra;01CÑ;Cee y Corcubión;208;
52CÑ;Fisterra;03CÑ;Carnota y Mazaricos;100;
52CÑ;Fisterra;71CÑ;Porto do Son;42;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);05GC;Agüimes;76;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);06GC;Arucas;38;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);07GC;Firgas;16;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);08GC;Gáldar;19;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);10GC;Ingenio;19;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);11GC;Mogán;19;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);18GC;Santa Brígida;19;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);19GC;Santa María de Guía de Gran Canaria;19;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);30GC;San Bartolomé de Tirajana (distrito 02);16;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);31GC;San Bartolomé de Tirajana (distrito 03);48;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);32GC;San Bartolomé de Tirajana (distrito 04);16;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);33GC;Santa Lucía de Tirajana (distrito 03);19;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);34GC;Telde (distritos 01 y 05);19;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);35GC;Telde (distrito 02);19;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);36GC;Telde (distrito 03);32;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);38GC;Palmas de Gran Canaria, Las (SCD Number 5-D);76;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);39GC;Telde (distrito 06);123;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);40GC;Palmas de Gran Canaria, Las (SCD Number 1-A);113;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);41GC;Palmas de Gran Canaria, Las (SCD Number 1-B);50;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);42GC;Palmas de Gran Canaria, Las (SCD Number 1-C);46;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);43GC;Palmas de Gran Canaria, Las (SCD Number 1-D);128;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);44GC;Palmas de Gran Canaria, Las (SCD Number 2-A);126;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);45GC;Palmas de Gran Canaria, Las (SCD No. 2-B y sección 065 del distrito 02);219;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);46GC;Palmas de Gran Canaria, Las (SCD Number 2-C);71;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);47GC;Palmas de Gran Canaria, Las (SCD Number 2-D);350;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);48GC;Palmas de Gran Canaria, Las (SCD Number 2-E);209;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);49GC;Palmas de Gran Canaria, Las (SCD No. 3-A y sección 046 del distrito 03);156;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);50GC;Palmas de Gran Canaria, Las (SCD Number 3-B);81;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);51GC;Palmas de Gran Canaria, Las (SCD Number 3-C);276;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);53GC;Palmas de Gran Canaria, Las (SCD Number 4-B);538;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);54GC;Palmas de Gran Canaria, Las (SCD No 4-C y sección 084 del distrito 04);536;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);55GC;Palmas de Gran Canaria, Las (SCD Number 4-D);261;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);56GC;Palmas de Gran Canaria, Las (SCD Number 4-E);241;
52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);57GC;Palmas de Gran Canaria, Las (SCD Number 5-A);64;
52GI;Olot;09GI;Camprodon y otros municipios;263;
52GI;Olot;10GI;Vall d'en Bas, La y otros municipios;570;
52GI;Olot;12GI;Amer y otros municipios;61;
52GI;Olot;24GI;Sant Joan les Fonts y otros municipios;756;
52GI;Olot;25GI;Besalú y otros municipios;114;
52GP;Donostia/San Sebastián (distrito 05);15GP;Andoain;29;
52GP;Donostia/San Sebastián (distrito 05);15NA;Leitza y otros municipios;78;
52GP;Donostia/San Sebastián (distrito 05);24GP;Hernani;51;
52GP;Donostia/San Sebastián (distrito 05);31GP;Oiartzun;81;
52GP;Donostia/San Sebastián (distrito 05);33GP;Errenteria;57;
52GP;Donostia/San Sebastián (distrito 05);42GP;Lasarte-Oria;33;
52GP;Donostia/San Sebastián (distrito 05);43GP;Astigarraga;34;
52GP;Donostia/San Sebastián (distrito 05);46GP;Irun (distrito 03);29;
52GP;Donostia/San Sebastián (distrito 05);47GP;Irun (distrito 04);28;
52GP;Donostia/San Sebastián (distrito 05);48GP;Donostia/San Sebastián (distrito 01);42;
52GP;Donostia/San Sebastián (distrito 05);49GP;Donostia/San Sebastián (distrito 02);141;
52GP;Donostia/San Sebastián (distrito 05);50GP;Donostia/San Sebastián (distrito 03);164;
52GP;Donostia/San Sebastián (distrito 05);51GP;Donostia/San Sebastián (distrito 04);489;
52GP;Donostia/San Sebastián (distrito 05);53GP;Donostia/San Sebastián (distrito 06);536;
52GP;Donostia/San Sebastián (distrito 05);54GP;Donostia/San Sebastián (distrito 07);367;
52GR;Maracena;35GR;Albolote;410;
52GR;Maracena;38GR;Armilla;42;
52GR;Maracena;39GR;Atarfe;167;
52GR;Maracena;43GR;Cúllar Vega;48;
52GR;Maracena;45GR;Churriana de la Vega;55;
52GR;Maracena;57GR;Peligros;191;
52GR;Maracena;59GR;Pulianas;84;
52GR;Maracena;63GR;Gabias, Las;57;
52GR;Maracena;64GR;Vegas del Genil;48;
52GR;Maracena;65GR;Granada (distrito 01);88;
52GR;Maracena;66GR;Granada (distrito 02);186;
52GR;Maracena;67GR;Granada (distrito 03);893;
52GR;Maracena;69GR;Granada (distrito 07);351;
52GR;Maracena;70GR;Granada (distrito 09);36;
52JA;Jaén (distrito 05);03JA;Torredelcampo y Fuerte del Rey;64;
52JA;Jaén (distrito 05);08JA;Mengíbar y Jabalquinto;49;
52JA;Jaén (distrito 05);30JA;Martos y Jamilena;149;
52JA;Jaén (distrito 05);31JA;Jaén (distritos 07 y 08);185;
52JA;Jaén (distrito 05);34JA;Andújar;43;
52JA;Jaén (distrito 05);48JA;Jaén (distrito 01);57;
